Entity,Code,Year,Oil_cons_TWh,Gas_cons_TWh,Coal_cons_TWh
New Zealand,NZL,2001,74.82284,61.993137,15.92658
New Zealand,NZL,2002,77.64874,59.181946,15.918619
New Zealand,NZL,2003,81.95575,44.62404,22.97443
New Zealand,NZL,2004,82.343834,40.718166,23.73867
New Zealand,NZL,2005,85.36835,37.576244,26.427473
New Zealand,NZL,2006,86.19497,38.154423,26.021524
New Zealand,NZL,2007,86.59333,42.152313,19.720991
New Zealand,NZL,2008,87.75154,39.045193,24.472372
New Zealand,NZL,2009,83.75275,40.138943,18.81895
New Zealand,NZL,2010,83.845604,43.759987,16.071983
New Zealand,NZL,2011,86.38826,40.215504,16.269657
New Zealand,NZL,2012,85.128,44.646667,20.272028
New Zealand,NZL,2013,86.34358,47.0649,17.877504
New Zealand,NZL,2014,87.80649,52.28978,16.509884
New Zealand,NZL,2015,91.317474,48.018906,16.673477
New Zealand,NZL,2016,93.61309,47.97363,13.796135
New Zealand,NZL,2017,98.73357,49.92124,14.536367
New Zealand,NZL,2018,98.530495,45.030075,15.672816
New Zealand,NZL,2019,100.9011,48.061253,17.837763
New Zealand,NZL,2020,82.868095,45.746025,17.075949
New Zealand,NZL,2021,80.81326,38.81425,20.03179
Non-OECD (BP),,1965,4565.444,1578.4724,5976.6577
Non-OECD (BP),,1966,4911.6255,1755.4547,6205.5913
Non-OECD (BP),,1967,5243.0645,1938.0468,6131.5156
Non-OECD (BP),,1968,5625.397,2099.287,6150.3423
Non-OECD (BP),,1969,6026.8584,2277.4895,6515.791
Non-OECD (BP),,1970,6600.167,2487.688,6926.3184
Non-OECD (BP),,1971,7125.177,2713.8074,7355.359
Non-OECD (BP),,1972,7734.352,2868.9495,7618.44
Non-OECD (BP),,1973,8452.948,3164.1318,7738.4487
Non-OECD (BP),,1974,8987.68,3378.6013,7831.7725
Non-OECD (BP),,1975,9322.252,3689.8428,8352.205
Non-OECD (BP),,1976,9896.798,4084.3433,8483.523
Non-OECD (BP),,1977,10490.979,4437.4087,8903.109
Non-OECD (BP),,1978,11168.822,4764.6743,9192.651
Non-OECD (BP),,1979,11619.508,5170.4106,9468.693
Non-OECD (BP),,1980,11823.128,5364.4395,9581.248
Non-OECD (BP),,1981,11942.574,5681.653,9751.701
Non-OECD (BP),,1982,12028.91,6131.988,10128.75
Non-OECD (BP),,1983,12142.157,6540.4077,10564.217
Non-OECD (BP),,1984,12349.491,7147.304,11031.763
Non-OECD (BP),,1985,12330.489,7436.3223,11511.146
Non-OECD (BP),,1986,12633.495,7868.14,11937.102
Non-OECD (BP),,1987,13020.655,8255.503,12558.157
Non-OECD (BP),,1988,13360.06,8765.401,13061.06
Non-OECD (BP),,1989,13668.181,9078.304,13215.725
Non-OECD (BP),,1990,14007.727,9493.933,13240.116
Non-OECD (BP),,1991,13974.22,9623.263,13258.201
Non-OECD (BP),,1992,13938.915,9512.484,13466.982
Non-OECD (BP),,1993,13667.793,9354.76,13660.16
Non-OECD (BP),,1994,13835.667,9219.485,13758.534
Non-OECD (BP),,1995,14107.658,9336.33,13873.484
Non-OECD (BP),,1996,14252.361,9777.203,14115.588
Non-OECD (BP),,1997,14990.322,9518.25,13966.205
Non-OECD (BP),,1998,15089.412,9836.243,13867.019
Non-OECD (BP),,1999,15423.217,10125.744,14098.251
Non-OECD (BP),,2000,15933.603,10518.855,14521.345
Non-OECD (BP),,2001,16348.164,10955.247,15103.5205
Non-OECD (BP),,2002,16735.17,11352.793,16032.142
Non-OECD (BP),,2003,17348.738,11866.962,18275.348
Non-OECD (BP),,2004,18563.16,12629.286,20397.598
Non-OECD (BP),,2005,18932.44,13204.67,22802.117
Non-OECD (BP),,2006,19641.86,13892.704,24588.223
Non-OECD (BP),,2007,20419.488,14514.652,26537.053
Non-OECD (BP),,2008,21003.283,14993.322,27325.156
Non-OECD (BP),,2009,21370.943,14832.885,28137.191
Non-OECD (BP),,2010,22712.086,16060.0205,29220.145
Non-OECD (BP),,2011,23464.502,16870.855,31485.734
Non-OECD (BP),,2012,24365.678,17362.133,32163.969
Non-OECD (BP),,2013,25016.732,17568.893,32722.172
Non-OECD (BP),,2014,25598.27,18037.543,33234.938
Non-OECD (BP),,2015,26187.627,18533.498,32880.92
Non-OECD (BP),,2016,26832.389,18999.46,32961.824
Non-OECD (BP),,2017,27436.66,19751.63,33342.156
Non-OECD (BP),,2018,27980.97,20730.217,34221.418
Non-OECD (BP),,2019,28314.105,21032.814,34740.75
Non-OECD (BP),,2020,26505.91,20869.639,34324.86
Non-OECD (BP),,2021,27942.305,22425.934,36224.883
North America,,1965,7466.5464,4467.994,3412.8337
North America,,1966,7833.952,4818.548,3566.435
North America,,1967,8160.8506,5073.1475,3502.8997
North America,,1968,8699.627,5441.5024,3634.5938
North America,,1969,9124.702,5880.727,3642.3462
North America,,1970,9575.995,6213.8354,3624.5098
North America,,1971,9905.831,6418.5083,3432.4197
North America,,1972,10679.777,6532.8936,3556.749
North America,,1973,11345.548,6521.563,3812.2864
North America,,1974,11017.252,6325.49,3731.2559
North America,,1975,10800.1875,5870.0596,3729.3577
North America,,1976,11553.232,5978.472,4013.3452
North America,,1977,12132.097,5901.9336,4174.8345
North America,,1978,12456.7705,5964.011,4084.0315
North America,,1979,12294.895,6184.563,4426.2812
North America,,1980,11572.87,6086.5293,4579.549
North America,,1981,10935.064,5964.575,4716.7783
North America,,1982,10349.139,5650.994,4573.802
North America,,1983,10217.198,5337.409,4751.3354
North America,,1984,10544.773,5702.6724,5111.6113
North America,,1985,10521.336,5554.8896,5217.1445
North America,,1986,10960.857,5210.829,5136.4907
North America,,1987,11218.514,5500.998,5366.7544
North America,,1988,11646.966,5781.1523,5620.6733
North America,,1989,11753.944,6129.262,5685.648
North America,,1990,11500.897,6131.631,5696.6265
North America,,1991,11279.024,6264.195,5635.022
North America,,1992,11491.751,6480.3564,5677.2573
North America,,1993,11580.811,6665.276,5845.818
North America,,1994,11930.971,6848.8213,5891.2637
North America,,1995,11891.566,7133.506,5960.485
North America,,1996,12302.804,7271.089,6229.24
North America,,1997,12512.902,7331.801,6367.0786
North America,,1998,12769.615,7236.2607,6449.968
North America,,1999,13059.2295,7320.501,6428.91
North America,,2000,13269.028,7643.1973,6721.992
North America,,2001,13269.912,7330.982,6558.9297
North America,,2002,13277.146,7616.7695,6622.44
North America,,2003,13504.174,7517.033,6704.6772
North America,,2004,13996.505,7569.074,6730.0005
North America,,2005,14003.797,7535.2715,6845.5547
North America,,2006,13867.042,7533.9326,6751.0225
North America,,2007,13860.284,7969.5205,6841.3584
North America,,2008,13070.061,8030.9844,6707.564
North America,,2009,12438.463,7940.4854,5903.345
North America,,2010,12645.73,8290.135,6254.8975
North America,,2011,12471.006,8527.974,5924.9927
North America,,2012,12273.223,8846.604,5252.812
North America,,2013,12376.568,9142.066,5431.861
North America,,2014,12382.559,9351.394,5410.1416
North America,,2015,12586.74,9579.755,4727.9634
North America,,2016,12675.836,9578.896,4340.8594
North America,,2017,12710.408,9578.893,4271.402
North America,,2018,12978.331,10464.133,4050.2021
North America,,2019,12868.106,10783.879,3501.0525
North America,,2020,11174.986,10486.874,2809.5674
North America,,2021,12029.807,10557.095,3175.7515
North America (BP),,1965,7235.743,4456.537,3412.2522
North America (BP),,1966,7595.5015,4805.094,3565.8535
North America (BP),,1967,7912.177,5058.3022,3502.3184
North America (BP),,1968,8445.538,5425.9277,3634.0125
North America (BP),,1969,8863.542,5865.0737,3641.765
North America (BP),,1970,9278.467,6194.672,3624.0447
North America (BP),,1971,9601.971,6399.786,3432.0361
North America (BP),,1972,10339.759,6513.539,3556.3652
North America (BP),,1973,10981.134,6502.885,3811.961
North America (BP),,1974,10655.761,6308.374,3730.907
North America (BP),,1975,10457.271,5854.5044,3728.9246
North America (BP),,1976,11201.72,5960.9224,4012.996
North America (BP),,1977,11765.751,5881.3916,4174.183
North America (BP),,1978,12085.726,5939.5527,4083.3801
North America (BP),,1979,11920.961,6159.1865,4425.735
North America (BP),,1980,11158.744,6057.8926,4578.9097
North America (BP),,1981,10516.988,5933.1475,4716.15
North America (BP),,1982,9982.074,5612.873,4572.6626
North America (BP),,1983,9868.889,5297.9233,4748.9907
North America (BP),,1984,10178.155,5661.2715,5109.7085
North America (BP),,1985,10178.442,5512.4194,5213.4126
North America (BP),,1986,10622.742,5167.3794,5133.5396
North America (BP),,1987,10875.104,5454.856,5362.1255
North America (BP),,1988,11302.085,5728.0923,5616.3125
North America (BP),,1989,11392.401,6075.966,5681.6475
North America (BP),,1990,11139.722,6076.3887,5692.842
North America (BP),,1991,10927.086,6208.344,5631.065
North America (BP),,1992,11149.905,6426.458,5673.6226
North America (BP),,1993,11238.941,6604.766,5842.0547
North America (BP),,1994,11574.085,6779.6396,5888.4307
North America (BP),,1995,11532.766,7059.251,5957.546
North America (BP),,1996,11929.057,7187.263,6226.627
North America (BP),,1997,12124.248,7240.746,6364.2783
North America (BP),,1998,12367.441,7144.154,6446.902
North America (BP),,1999,12665.1875,7222.451,6425.333
North America (BP),,2000,12823.728,7535.247,6717.9116
North America (BP),,2001,12820.121,7208.907,6554.113
North America (BP),,2002,12822.691,7486.466,6609.8315
North America (BP),,2003,13054.272,7364.843,6688.2134
North America (BP),,2004,13543.776,7404.6943,6710.556
North America (BP),,2005,13550.533,7354.9707,6828.7314
North America (BP),,2006,13407.198,7319.3955,6730.314
North America (BP),,2007,13413.534,7748.3613,6818.203
North America (BP),,2008,12637.837,7814.3164,6685.83
North America (BP),,2009,12032.925,7725.2446,5882.201
North America (BP),,2010,12245.815,8058.101,6235.6455
North America (BP),,2011,12069.401,8295.701,5903.1245
North America (BP),,2012,11883.207,8612.001,5233.0806
North America (BP),,2013,12001.042,8902.586,5409.835
North America (BP),,2014,12016.202,9109.504,5386.394
North America (BP),,2015,12204.856,9346.948,4705.6875
North America (BP),,2016,12279.949,9371.183,4318.472
North America (BP),,2017,12326.526,9359.307,4250.95
North America (BP),,2018,12588.712,10249.308,4028.7266
North America (BP),,2019,12487.857,10559.576,3471.0532
North America (BP),,2020,10859.868,10288.965,2768.6562
North America (BP),,2021,11682.295,10341.114,3134.1792
North Macedonia,MKD,1990,12.740927,0,15.466761
North Macedonia,MKD,1991,11.406301,0,15.533598
North Macedonia,MKD,1992,12.286932,0,15.442489
North Macedonia,MKD,1993,13.216735,0,15.519188
North Macedonia,MKD,1994,10.265979,0,16.120728
North Macedonia,MKD,1995,9.655315,0,16.627272
North Macedonia,MKD,1996,14.679261,0,16.087616
North Macedonia,MKD,1997,12.305494,0,15.046836
North Macedonia,MKD,1998,11.074813,0.1915,19.455257
North Macedonia,MKD,1999,11.07554,0.354275,16.96689
North Macedonia,MKD,2000,11.268543,0.5745,15.544995
North Macedonia,MKD,2001,9.231523,0.766,17.187988
North Macedonia,MKD,2002,10.424203,0.78515,14.942584
North Macedonia,MKD,2003,10.086403,0.698975,17.205458
North Macedonia,MKD,2004,10.276315,0.68,16.350151
North Macedonia,MKD,2005,10.5815735,0.7270144,16.966042
North Macedonia,MKD,2006,11.128956,0.7785819,16.486874
North Macedonia,MKD,2007,12.073595,0.9934347,16.917696
North Macedonia,MKD,2008,10.888534,1.1295522,17.337875
North Macedonia,MKD,2009,11.392992,0.74840224,15.550031
North Macedonia,MKD,2010,10.972304,1.1085367,15.057268
North Macedonia,MKD,2011,11.368758,1.2825214,17.196571
North Macedonia,MKD,2012,10.987784,1.3308442,16.186949
North Macedonia,MKD,2013,10.724036,1.5065967,13.540367
North Macedonia,MKD,2014,10.640195,1.2925,12.5287895
North Macedonia,MKD,2015,11.40745,1.3019552,11.296521
North Macedonia,MKD,2016,12.80281,2.0470345,10.188275
North Macedonia,MKD,2017,12.185036,2.6348536,11.135891
North Macedonia,MKD,2018,11.692508,2.429893,10.049073
North Macedonia,MKD,2019,12.734197,2.837888,11.909486
North Macedonia,MKD,2020,11.72416,3.241106,8.174519
North Macedonia,MKD,2021,13.6191635,4.086713,7.0411544
Norway,NOR,1965,60.31652,0,8.877423
Norway,NOR,1966,68.08451,0,8.17368
Norway,NOR,1967,70.49037,0,8.581207
Norway,NOR,1968,78.40632,0,8.734723
Norway,NOR,1969,86.189644,0,9.731426
Norway,NOR,1970,97.02359,0,9.94044
Norway,NOR,1971,96.0008,0,9.348031
Norway,NOR,1972,100.552246,0,10.149792
Norway,NOR,1973,102.16669,0,10.911312
Norway,NOR,1974,92.95792,0,12.097107
Norway,NOR,1975,96.23275,0,11.502116
Norway,NOR,1976,106.44093,0,11.097846
Norway,NOR,1977,104.85937,3.98909,9.555488
Norway,NOR,1978,116.656334,6.69888,9.847889
Norway,NOR,1979,116.01387,7.65254,12.263672
Norway,NOR,1980,112.084496,8.22241,11.352113
Norway,NOR,1981,104.18351,10.10647,11.372373
Norway,NOR,1982,100.11227,10.90894,10.937643
Norway,NOR,1983,98.31226,12.28128,11.65219
Norway,NOR,1984,102.18023,11.81608,13.066398
Norway,NOR,1985,107.2148,12.45573,13.013133
Norway,NOR,1986,114.97386,13.7234,11.597308
Norway,NOR,1987,114.59487,15.10737,11.204191
Norway,NOR,1988,107.59319,19.02668,11.5019655
Norway,NOR,1989,108.836784,21.07356,10.077325
Norway,NOR,1990,104.7378,22.31797,9.437522
Norway,NOR,1991,96.91612,25.14406,8.399317
Norway,NOR,1992,99.84341,27.06301,8.438347
Norway,NOR,1993,105.488945,28.47024,9.125279
Norway,NOR,1994,107.63432,30.56364,10.288382
Norway,NOR,1995,106.417885,30.85439,11.232915
Norway,NOR,1996,113.9596,33.4944,11.170466
Norway,NOR,1997,115.51259,38.68138,11.0845995
Norway,NOR,1998,115.735176,39.50711,12.029132
Norway,NOR,1999,114.740845,37.73935,11.271945
Norway,NOR,2000,106.31958,42.36809,11.5451565
Norway,NOR,2001,120.64126,39.26288,10.288382
Norway,NOR,2002,116.79222,41.90289,8.922322
Norway,NOR,2003,120.55917,45.14766,8.711558
Norway,NOR,2004,117.993256,47.74115,9.83563
Norway,NOR,2005,117.614784,43.69921,8.399317
Norway,NOR,2006,120.29048,43.31641,7.20499
Norway,NOR,2007,119.56425,41.761116,7.9231467
Norway,NOR,2008,117.87446,42.99499,8.165134
Norway,NOR,2009,119.02105,41.293125,6.5
Norway,NOR,2010,121.60488,40.972107,8.861111
Norway,NOR,2011,119.485565,40.324013,9.833333
Norway,NOR,2012,116.85442,40.082134,9.527778
Norway,NOR,2013,120.905174,39.740955,9.027778
Norway,NOR,2014,114.895226,42.58748,9.888889
Norway,NOR,2015,114.84809,45.26379,8.862735
Norway,NOR,2016,111.0213,43.68526,9.100231
Norway,NOR,2017,110.461266,45.85162,9.513363
Norway,NOR,2018,113.58778,44.291695,9.290532
Norway,NOR,2019,109.58121,45.652454,9.07454
Norway,NOR,2020,104.85246,44.070232,8.9766035
Norway,NOR,2021,105.0085,42.83783,9.1472
OECD (BP),,1965,13424.159,4725.3267,10163.5205
OECD (BP),,1966,14429.5205,5113.34,10118.503
OECD (BP),,1967,15489.072,5435.9927,9929.294
OECD (BP),,1968,16862.934,5945.0444,10150.805
OECD (BP),,1969,18326.143,6555.9287,10282.944
OECD (BP),,1970,19905.016,7127.1035,10132.29
OECD (BP),,1971,20869.621,7579.393,9610.419
OECD (BP),,1972,22377.912,7992.7744,9540.197
OECD (BP),,1973,24081.857,8213.706,9929.401
OECD (BP),,1974,23090.5,8281.264,9850.278
OECD (BP),,1975,22393.516,7969.899,9672.333
OECD (BP),,1976,23855.668,8269.801,10204.962
OECD (BP),,1977,24437.158,8322.435,10338.192
OECD (BP),,1978,25341.098,8529.278,10265.254
OECD (BP),,1979,25445.059,8947.622,10894.846
OECD (BP),,1980,23691.293,8872.521,11276.362
OECD (BP),,1981,22308.998,8714.222,11397.9795
OECD (BP),,1982,21156.357,8337.748,11256.701
OECD (BP),,1983,20795.45,8163.4253,11482.128
OECD (BP),,1984,21330.564,8755.377,11969.316
OECD (BP),,1985,21329.613,8825.898,12476.682
OECD (BP),,1986,22067.338,8552.97,12320.933
OECD (BP),,1987,22372.889,9026.394,12654.269
OECD (BP),,1988,23192.53,9323.445,12906.069
OECD (BP),,1989,23488.654,9789.005,12999.951
OECD (BP),,1990,23600.293,9987.193,12664.354
OECD (BP),,1991,23636.422,10349.576,12396.051
OECD (BP),,1992,24212.932,10551.001,12089.611
OECD (BP),,1993,24292.82,10910.724,12025.434
OECD (BP),,1994,24957.842,11170.13,12026.243
OECD (BP),,1995,25334.518,11768.164,12090.196
OECD (BP),,1996,26061.936,12382.054,12466.534
OECD (BP),,1997,26422.922,12512.144,12570.483
OECD (BP),,1998,26555.002,12597.756,12499.347
OECD (BP),,1999,26946.877,12946.159,12381.246
OECD (BP),,2000,26947.322,13475.403,12906.179
OECD (BP),,2001,26907.52,13361.586,12756.631
OECD (BP),,2002,26873.693,13677.35,12922.963
OECD (BP),,2003,27231.912,13862.627,13223.886
OECD (BP),,2004,27707.494,14091.815,13275.413
OECD (BP),,2005,27740.215,14233.366,13366.941
OECD (BP),,2006,27530.75,14268.401,13480.812
OECD (BP),,2007,27339.389,14800.739,13691.366
OECD (BP),,2008,26335.402,15027.995,13448.426
OECD (BP),,2009,25000.623,14568.308,12038.169
OECD (BP),,2010,25182.988,15528.843,12776.243
OECD (BP),,2011,24843.152,15469.324,12531.5625
OECD (BP),,2012,24645.027,15831.904,12020.408
OECD (BP),,2013,24503.424,16160.831,12120.445
OECD (BP),,2014,24234.172,15906.732,11926.269
OECD (BP),,2015,24608.637,16235.177,11173.522
OECD (BP),,2016,24928.389,16561.314,10542.338
OECD (BP),,2017,25078.885,16777.59,10409.521
OECD (BP),,2018,25269.652,17626.082,10094.457
OECD (BP),,2019,25054.521,18030.13,8959.136
OECD (BP),,2020,21874.799,17586.086,7639.102
OECD (BP),,2021,23228.17,17948.674,8248.314
Oceania,,1965,232.65555,0.029475,221.15912
Oceania,,1966,250.18103,0.0393,227.99689
Oceania,,1967,272.33957,0.0393,232.24142
Oceania,,1968,294.28094,0.304575,237.6857
Oceania,,1969,302.95322,4.1265,245.67607
Oceania,,1970,337.8053,18.014374,248.10437
Oceania,,1971,354.72104,26.72908,247.1651
Oceania,,1972,363.9765,38.709465,257.88675
Oceania,,1973,387.8557,48.9696,269.93103
Oceania,,1974,405.2793,56.905468,281.514
Oceania,,1975,399.93738,61.144627,288.95828
Oceania,,1976,409.02792,77.40735,298.70834
Oceania,,1977,425.46744,93.10904,310.29172
Oceania,,1978,431.45813,98.104065,316.72223
Oceania,,1979,436.89795,105.902916,328.79166
Oceania,,1980,416.95847,119.36425,338.39212
Oceania,,1981,409.1465,130.62192,346.71683
Oceania,,1982,403.39032,136.40741,349.9911
Oceania,,1983,364.6886,148.16655,351.3043
Oceania,,1984,376.12018,152.36243,369.61993
Oceania,,1985,375.58524,168.44171,380.80493
Oceania,,1986,366.76166,187.94624,392.04297
Oceania,,1987,381.09018,189.65002,405.511
Oceania,,1988,396.33765,197.14537,426.92984
Oceania,,1989,411.4928,190.89093,448.29263
Oceania,,1990,425.5769,212.20807,458.2755
Oceania,,1991,414.07632,209.16672,466.54443
Oceania,,1992,423.64645,217.53065,470.58212
Oceania,,1993,434.6604,222.39395,473.29517
Oceania,,1994,456.8667,238.33768,481.8816
Oceania,,1995,493.68335,238.04619,497.82205
Oceania,,1996,506.339,245.70148,517.4161
Oceania,,1997,517.322,246.1102,543.98663
Oceania,,1998,518.096,245.26468,566.33044
Oceania,,1999,528.6461,256.97424,601.01434
Oceania,,2000,530.4658,264.30347,604.52185
Oceania,,2001,531.9082,283.68634,601.6179
Oceania,,2002,539.62354,287.33014,614.7907
Oceania,,2003,542.2157,274.56693,638.9957
Oceania,,2004,553.6395,275.25418,665.65985
Oceania,,2005,564.0702,270.16608,664.6498
Oceania,,2006,579.8368,297.58505,681.5204
Oceania,,2007,592.86365,332.35046,669.5235
Oceania,,2008,600.46747,324.39478,701.7638
Oceania,,2009,587.89355,331.5033,673.68024
Oceania,,2010,603.1524,360.82425,623.4663
Oceania,,2011,633.44855,368.15283,608.33185
Oceania,,2012,646.54706,374.25717,574.74036
Oceania,,2013,664.3806,393.8041,544.1194
Oceania,,2014,663.23474,424.49908,538.3983
Oceania,,2015,661.8961,435.97687,557.08466
Oceania,,2016,665.3361,426.68256,553.85846
Oceania,,2017,698.31335,421.06506,536.0623
Oceania,,2018,708.6417,412.71124,524.55505
Oceania,,2019,705.0956,487.28424,504.22937
Oceania,,2020,605.03534,476.70218,485.60144
Oceania,,2021,617.16223,432.88742,472.99985
Oman,OMN,1965,0.097380556,0,0
Oman,OMN,1966,0.12186111,0,0
Oman,OMN,1967,0.5409833,0,0
Oman,OMN,1968,0.65190834,0,0
Oman,OMN,1969,0.9285111,0,0
Oman,OMN,1970,0.9359056,0,0
Oman,OMN,1971,15.471502,0,0
Oman,OMN,1972,17.677217,0,0
Oman,OMN,1973,15.375914,0,0
Oman,OMN,1974,14.127883,0,0
Oman,OMN,1975,12.904697,0,0
Oman,OMN,1976,14.856398,0,0
Oman,OMN,1977,14.312169,0,0
Oman,OMN,1978,13.616951,3.025425,0
Oman,OMN,1979,14.083727,5.0895,0
Oman,OMN,1980,10.59754,6.4608374,0
Oman,OMN,1981,10.412598,7.6154,0
Oman,OMN,1982,15.550249,8.3317,0
Oman,OMN,1983,12.001436,10.34865,0
Oman,OMN,1984,19.487095,13.0065,0
Oman,OMN,1985,17.011295,16.559725,0
Oman,OMN,1986,12.100618,19.35895,0
Oman,OMN,1987,13.74831,21.686926,0
Oman,OMN,1988,12.565489,21.823587,0
